screen_name,created_at,text,retweet_count,favorite_count,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
PedroCapetti,2019-03-30T21:16:06Z,@MendesHugo13 Siga o exemplo de @kibe_galo e honre por lá,0,3,_hugomendes13,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1112101218539786242
PedroCapetti,2019-03-30T21:14:39Z,@MendesHugo13 Tá respondido,0,1,_hugomendes13,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1112100852901298176
PedroCapetti,2019-03-30T21:14:21Z,"RT @andrezamatais: Pode? Não pode! Bela matéria da Isabela Palhares 👇
MEC custeou gastos de 11 pessoas antes de nomeá-las @estadao:  https://t.co/3BNFTtT5w7",130,0,,andrezamatais,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1112100777517109251
PedroCapetti,2019-03-30T15:26:58Z,"Convidamos dois matemáticos para explicar a fórmula do Campeonato Carioca. 

Nao pense que foi fácil... ""Matemática é simples, difícil é o regulamento"". 

No @Jogo_Extra de hoje 👇 https://t.co/dNwpxZdpYh",0,4,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1112013354242056195
PedroCapetti,2019-03-30T14:08:45Z,"Legado olímpico? Previsto pra ser inaugurado em 2018, Museu Nacional do Esporte não deve sair do papel. Dificuldades na obtenção de financiamento e problemas estruturais do Velódromo paralisaram o projeto. No @OGlobo_Esportes de hoje

https://t.co/tYUFSZsBx2",1,5,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1111993669681324044
PedroCapetti,2019-03-30T01:41:47Z,"De qualquer forma, o número de multas aplicadas é recorde desde o início da concessão, em 2010. Conto um pouco mais sobre isso aqui https://t.co/YSAGDGDJmk",0,0,PedroCapetti,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1111805689343684608
PedroCapetti,2019-03-30T01:39:44Z,"Detalhe: as multas aplicadas pela prefeitura, em sua grande maioria, são feitas via GPS. Faltam fiscais nas ruas para verificar a qualidade dos ônibus que circulam na cidade",0,0,PedroCapetti,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1111805172198592512
PedroCapetti,2019-03-30T01:38:20Z,O usuário reclama do serviço de ônibus. A Prefeitura diz que está multando. Eu e @moraisgabriel_ fomos investigar o que a prefeitura multa: quase nada relacionado às queixas da população. No @jornalextra de hoje https://t.co/nmbqEPbccM,0,7,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1111804820405534721
PedroCapetti,2019-03-29T19:39:19Z,"Hoje tem também detalhes sobre a investigação do MPF e da CGU sobre o estado do Parque Olímpico.  Quem vai pagar a conta? 

https://t.co/5lgcW8f4YS",0,2,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1111714471855210496
PedroCapetti,2019-03-29T19:35:28Z,"Que honra ser citado na coluna do craque @carlosemansur desta sexta. Ele repercute um pouco das impressões sobre a entrevista que fiz com Ado, treinador do Bangu, nesta semana. 

""Hoje, não enxerga na chance de reconduzir o clube a dias gloriosos algo além de sofrimento."" https://t.co/KPi5RfVCke",2,14,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1111713501788155907
PedroCapetti,2019-03-29T10:38:48Z,"RT @agsportlight: EXCLUSIVO:
Nova reportagem:
Maior defensor da transparência do futebol brasileiro há quase quatro décadas tinha duas empresas para compra, venda e gestão de carreiras de jogadores em paraíso fiscal. Cartola nega participação. Leia:
 
https://t.co/y6XKM00uyD https://t.co/QwvCKf9eLV",290,0,,agsportlight,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1111578448768708609
PedroCapetti,2019-03-29T03:21:46Z,"RT @CamporezPatrik: Apontada como prioridade por Bolsonaro, educação básica está acéfala no MEC

https://t.co/mHdUJmTBOe",14,0,,CamporezPatrik,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1111468464068354050
PedroCapetti,2019-03-29T03:01:37Z,Rows ❤ https://t.co/vQAdlFWESW,0,1,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,en,1111463391657373696
PedroCapetti,2019-03-28T13:43:58Z,"Ado, técnico do Bangu, sente há quase 34 anos o peso de ter perdido um pênalti na decisão do
Brasileiro pelo clube, em 85. Hoje,
contra o Vasco, tenta levar o
Alvirrubro de volta a uma
final no Maracanã

https://t.co/cgpblaq0Al",0,4,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1111262655669506048
PedroCapetti,2019-03-27T19:24:47Z,RT @NataliaMazotte: Para onde vão os documentos e registros de sites de secretarias extintas após reestruturações nos governos? Precisamos falar de gestão da informação pública. https://t.co/WzFp0OYWu9,124,0,,NataliaMazotte,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1110986039554965504
PedroCapetti,2019-03-26T18:15:50Z,@baliborio Te entendo demais! Me identifiquei em tudo,0,1,baliborio,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter Web Client,pt,1110606297429430272
PedroCapetti,2019-03-25T12:45:52Z,"RT @thalescmachado: A história por trás da foto de @alex_cassiano, por @marjocristine. Era o avô rubro-negro que carregava nos ombros Laís, a pequena tricolor. https://t.co/5yUuoLB7l4 https://t.co/RdR7k7AMdZ",14,0,,thalescmachado,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1110160874155753475
PedroCapetti,2019-03-25T03:48:49Z,"RT @SamTadeu: TÁ NA GAIOLA

#issoaglobonaomostra https://t.co/N9KMrSAPPw",1152,0,,SamTadeu,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1110025721219612672
PedroCapetti,2019-03-25T03:43:24Z,"RT @thalescmachado: Fotos na arquibancada do Maracanã hoje, no Fla-Flu. Em um cena, muito do que a gente precisa: tolerância, alegria, mulher onde ela quiser, criança no estádio, paz. Convivência.

Mais uma obra de arte do incrível fotógrafo @alex_cassiano, do @JornalOGlobo e @jornalextra. https://t.co/As2koM1Mzb",272,0,,thalescmachado,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1110024358200860673
PedroCapetti,2019-03-23T18:53:51Z,RT @clautunes1: Ninguém vai nos salvar - coluna nova  https://t.co/iX8ZSDYIbr,28,0,,clautunes1,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1109528702273159169
PedroCapetti,2019-03-22T22:46:10Z,RT @AleixoIsa: Mas não valia por 10 homens?! 🤔 - https://t.co/CmnZJ1eMsJ,159,0,,AleixoIsa,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1109224778060218368
PedroCapetti,2019-03-21T14:48:17Z,"RT @KennedyAlencar: “Barbaridade.” Assim reagiu o presidente Michel à prisão. Ele atendeu telefonema meu e confirmou que estava a caminho do Aeroporto de Guarulhos, acompanhado por policiais federais que cumpriam mandado de prisão preventiva expedido pelo juiz federal Marcelo Bretas, do Rio.",869,0,,KennedyAlencar,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1108742129260605440
PedroCapetti,2019-03-21T01:09:08Z,"RT @moraisgabriel_: Reportagem em parceria com @bepemello baseada em levantamento com borderôs de mais de 50 jogos de Flamengo e Fluminense desde o início do ano passado, por Carioca (2018 e 2019) e Brasileiro

https://t.co/7uLNgWn63M",4,0,,moraisgabriel_,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1108535982369005568
PedroCapetti,2019-03-19T03:30:25Z,"RT @bruno_marinho: Corre nos bastidores de São Januário a história de que uma leva de funcionários ficou rindo à toa depois do enterro do ex-presidente Eurico Miranda. Motivo: no dia seguinte, jogaram 1199 e ganharam no jogo do bicho. O número era o que o falecido usava como candidato a deputado.",103,0,,bruno_marinho,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1107846763443048448
PedroCapetti,2019-03-18T11:37:32Z,"RT @rafapsoares: EXCLUSIVO: Número de agentes expulsos da PM do Rio por cometerem crimes explode em 2018. Levantamento que fiz com base em dados obtidos via LAI mostra que, no ano passado, 309 policiais foram excluídos da corporação — 164% a mais do que no ano anterior. https://t.co/HmcoXBVGvL",156,0,,rafapsoares,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1107606959728087041
PedroCapetti,2019-03-15T18:04:39Z,Absurdo realmente fazer apuração na rua. Onde já se viu fazer jornalismo assim? 🤦‍♂️ https://t.co/fBkcnS5jhO,2,7,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1106617217381216256
PedroCapetti,2019-03-15T14:25:17Z,"RT @belisards: Matéria nova na @agenciapublica

Fui atrás do histórico das doações dos assessores dos Bolsonaro e descobri que, até 2018, eles foram uma das principais fontes de financiamentos de candidaturas da família

https://t.co/4MTgs0JL4E",16,0,,belisards,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1106562011176075265
PedroCapetti,2019-03-13T14:50:38Z,RT @OGlobo_Rio: Caso Marielle: como uma tatuagem levou a descoberta de um dos acusados pelo crime; veja as imagens https://t.co/GCXq9pf2Pe https://t.co/RyLE4rBDdQ,10,0,,OGlobo_Rio,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter Web Client,pt,1105843616256266240
PedroCapetti,2019-03-12T16:47:03Z,"RT @ruben_berta: Vendo o governador, que assumiu o cargo há pouco mais de dois meses, sentado no centro da mesa da entrevista coletiva sobre o caso Marielle, não custa lembrar dessa imagem. Sigamos. https://t.co/At11Zkjg4O",262,0,,ruben_berta,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1105510528129081355
PedroCapetti,2019-03-12T14:59:54Z,"RT @rafapsoares: EXCLUSIVO: os bens do sargento PM aposentado acusado de matar Marielle. Ronnie Lessa ganhava remuneração de pouco mais de R$ 7 mil. Tinha uma casa de frente para a praia da Barra e uma mansão no condomínio de luxo Porto Galo, na Costa Verde fluminense. https://t.co/uZDNHa0Bbt",1435,0,,rafapsoares,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1105483559379324928
PedroCapetti,2019-03-12T14:36:59Z,"RT @MarceloLins68: Entre os que assinam a reportagem fundamental, o Jornalista Chico Otávio, pai da Jornalista Constança Rezende, que tentaram arrastar para a lama das fake news.
Vida longa ao Jornalismo.

PM e ex-PM são presos pelo assassinato de Marielle Franco https://t.co/4W0VaHX79s",29,0,,MarceloLins68,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1105477795453509632
PedroCapetti,2019-03-12T13:45:16Z,"RT @varaujo1: PM reformado preso acusado de matar Marielle sofreu atentado a granada em 2009

https://t.co/K3qcodawZv",2,0,,varaujo1,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1105464778477264896
PedroCapetti,2019-03-12T13:44:16Z,"RT @mcfernandes: Todos os jornalistas brasileiros, por dever de ofício, tiveram que passar a acompanhar as opiniões dos expoentes do bolsonarismo a partir de sua ascensão ao poder https://t.co/gDKVwyh9YU",171,0,,mcfernandes,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1105464527028654085
PedroCapetti,2019-03-12T13:19:31Z,"RT @arielpalacios: Militar, oficial para-quedista 
Breve thread:
-Nascido no interior do país. 
-Eleito com 56,2% dos votos, derrotando os partidos tradicionais 
-Se apresentava como salvador da pátria, anti-establishment 
- Obsessão contra a imprensa, criador de fake-news sobre jornalistas",1868,0,,arielpalacios,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1105458297010864128
PedroCapetti,2019-03-12T00:04:35Z,"RT @Mediapart: Mediapart se solidariza com a jornalista @constancarezend, vítima de ameaças. As informações publicadas no ""club de Mediapart"", que serviram de base para o tweet de @jairbolsonaro, são falsas. O artigo é de responsabilidade do autor e o blog é independente da redação do jornal. https://t.co/0BIDr4TXSd",4800,0,,Mediapart,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1105258247697678338
PedroCapetti,2019-03-11T22:39:27Z,"RT @kibeloco: De um lado, um núcleo de governo que curte treta e golden shower no Twitter. Do outro, uma oposição hipócrita e mimada brincando de Zé de Abreu presidente.

Vê-se que o país não tem educação quando o destino é disputado num interminável recreio da 5ª série A contra a 5ª série B.",5346,0,,kibeloco,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1105236822953738245
PedroCapetti,2019-03-11T16:30:32Z,RT @ruben_berta: Autora de texto contra jornalista do Estadão tem cargo em gabinete de deputado do PSL em Minas https://t.co/vzSZOnEtAY https://t.co/2cSqa8MB4l,297,0,,ruben_berta,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1105143983653769216
PedroCapetti,2019-03-11T16:29:56Z,"RT @abraji: Nota conjunta Abraji e @CFOAB: Quando um governante mobiliza parte significativa da população para agredir jornalistas e veículos, abala um dos pilares da democracia, a existência de uma imprensa livre e crítica. https://t.co/q6CoeUf2lO",1736,0,,abraji,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1105143831736041473
PedroCapetti,2019-03-11T12:29:36Z,"RT @anaclaracosta: 1- Um pouco de stats para mostrar como a comunicação presidencial às vezes erra feio à toa. Vejam essa análise das menções ao nome do presidente @jairbolsonaro nas redes hoje. Elas explodiram à noite, após o tuíte contendo desinformação sobre a jornalista Constança Rezende. --&gt; https://t.co/ODJWAHQV2D",272,0,,anaclaracosta,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1105083350392410114
PedroCapetti,2019-03-11T12:24:07Z,RT @abranches: Para lidar com o assédio difamatório a jornalistas: https://t.co/kFIKwtC757,248,0,,abranches,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1105081967152939011
PedroCapetti,2019-03-11T12:23:21Z,"Os relatos dos professores assustam. O mais surpreendente é o impacto que a violência externa tem na carreira docente, principalmente os tiroteios",0,0,PedroCapetti,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1105081777041887232
PedroCapetti,2019-03-11T12:20:49Z,"Em 2018, Secretaria de Educação concedeu 3.055 licenças por doenças como transtorno ou reação ao estresse, depressão e esquizofrenia. Os dados foram obtidos via Lei de Acesso à Informação https://t.co/n8igseGflX",1,7,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1105081137075048448
PedroCapetti,2019-03-11T03:48:40Z,"RT @rubensvalente: Um dos pontos mais graves do tuíte de Bolsonaro, baseado em falsa afirmação, é dizer que jornalistas ""chantageiam"". A demonização do trabalho jornalístico vinda de um presidente da República é ataque direto e frontal à liberdade de imprensa, de informação, de expressão.",705,0,,rubensvalente,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1104952251926360066
PedroCapetti,2019-03-11T03:00:26Z,"RT @andrezamatais: Quando a imprensa está sob ataque, é a liberdade que está em jogo https://t.co/6j3L9kUvv4 via @UOLNoticias @UOL",17,0,,andrezamatais,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1104940113543479296
PedroCapetti,2019-03-11T01:13:34Z,RT @folha: Bolsonaro divulga relato deturpado de conversa de jornalista https://t.co/WCkXWGHfjN,1331,0,,folha,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1104913217636175873
PedroCapetti,2019-03-11T01:08:14Z,"RT @tiagocoelh: Agência Lupa checou e afirma que é falso que repórter do Estadão tenha dito que pretende arruinar Flávio Bolsonaro e Governo. É FALSO.

https://t.co/vtCQ5vPP5C",157,0,,tiagocoelh,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1104911877941985281
PedroCapetti,2019-03-11T00:52:24Z,"RT @zerotoledo: O ataque desmedido de @jairbolsonaro a uma repórter que faz corajosamente o seu trabalho mostra que a imprensa é a  instituição que mais incomoda o governo. 
Não deixa de ser uma forma de reconhecimento.",1432,0,,zerotoledo,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1104907893193740288
PedroCapetti,2019-03-11T00:17:50Z,RT @_brenocosta_: @allantercalivre Disse o jornalista que nunca fez uma apuração na vida. Cadê o seu jornalismo? Você vive uma dupla frustração: queria ser jornalista e não conseguiu; queria ser político e virou só um puxa-saco.,57,0,,_brenocosta_,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1104899191791325185
PedroCapetti,2019-03-11T00:03:58Z,"RT @Estadao: &gt;@estadaoverifica Site bolsonarista distorce ‘entrevista’ de repórter do Estadão e promove desinformação
https://t.co/WkCOzWViJf",2219,0,,Estadao,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1104895704206594048
PedroCapetti,2019-03-10T23:18:55Z,https://t.co/zIylgnQ0Hi,0,0,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,,1104884367577530369
PedroCapetti,2019-03-10T23:13:23Z,RT @bulava30: É inaceitável que cheguemos ao ponto de questionar a integridade de uma jornalista profissional porque um blogueiro vagabundo bolsonarista mandou. Credibilidade não é uma questão de likes.,39,0,,bulava30,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1104882973562859525
PedroCapetti,2019-03-10T17:44:38Z,RT @BelaMegale: Amanhã estreio minha coluna digital e diária no @OGlobo com infos exclusivas sobre  bastidores do poder em Brasília --&gt; de polêmicas do Congresso e do governo a investigações e curiosidades sobre a vida de personagens da política. Vou postar tudo por aqui! https://t.co/ZHbJ0X2YzP,42,0,,BelaMegale,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1104800241600090112
PedroCapetti,2019-03-10T04:54:03Z,"RT @MendoncaRafael_: Enquanto eu sofro com a missão de cortar 14 minutos do filme e tento levar o debate sobre a inclusão de pessoas com deficiência visual na educação brasileira às autoridades, agradeceria se pudessem compartilhá-lo: https://t.co/kAHAEwe3fD.",2,0,,MendoncaRafael_,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1104606319309410304
PedroCapetti,2019-03-09T19:16:58Z,"@kibe_galo Literalmente Ctrl C + Ctrl V. Demonstram profunda incapacidade de solucionar os problemas, talvez na mesma escala. Não me surpreendo",0,0,kibe_galo,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter Web Client,pt,1104461089658544129
PedroCapetti,2019-03-09T19:09:45Z,@kibe_galo Eu gosto mesmo é da nota da instituição...,0,1,kibe_galo,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter Web Client,pt,1104459272665092103
PedroCapetti,2019-03-09T12:54:34Z,RT @eduardosuarez: The transformation of @TheEconomist business model in one chart. More info in its annual report  https://t.co/3buv4D6inL https://t.co/JWlI24KQro,132,0,,eduardosuarez,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter Web Client,en,1104364856717791232
PedroCapetti,2019-03-09T00:00:28Z,RT @JornalOGlobo: Uma mulher é importunada sexualmente a cada 10 horas no RJ. https://t.co/94mmYGY66U,21,0,,JornalOGlobo,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1104170046794936320
PedroCapetti,2019-03-07T13:39:59Z,"RT @scolese: EXCLUSIVO: Ministro do Turismo me chamou para ser laranja e desviar dinheiro, diz candidata do PSL @mattoso_camila @ranierbragon https://t.co/1ox5rmcf07 https://t.co/PhzOzKWOHr",23,0,,scolese,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1103651510343352320
PedroCapetti,2019-03-06T17:00:00Z,Voltando a normalidade após o mundo paralelo carnavalesco https://t.co/XFPWzNWQM0,0,0,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter Web Client,pt,1103339456222908416
PedroCapetti,2019-03-05T17:25:15Z,"RT @OGlobo_Rio: Após três horas de desfile, o bloco Fervo da Lud encerrou sua apresentação na manhã desta terça-feira no Centro, após uma confusão no meio do público. Veja um dos momentos de tumulto. Imagens: Isabela Aleixo. https://t.co/OiTUTWtNz4",327,0,,OGlobo_Rio,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1102983424309161984
PedroCapetti,2019-03-04T01:13:36Z,"Na semana passada, a história legal foi dos corredores que esperam correr 100 km até a quarta de cinzas. Como? Correndo até os blocos 

https://t.co/XhfHARskem",0,2,PedroCapetti,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1102376512119062528
PedroCapetti,2019-03-04T01:05:15Z,"Engana-se quem pensa que eles pararam. Pela tarde os evangelizadores estavam no bloco Simpatia é Quase Amor, em Ipanema",0,1,PedroCapetti,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1102374413494861824
PedroCapetti,2019-03-04T00:59:45Z,"Hoje, durante o desfile do Bangalafumenga, o grupo foi hostilizado.  Segundo eles, os foliões não entenderam que estão tentando escapar da dor, depressão e da solidão através da cerveja, música e do carnaval 

https://t.co/xkJVqFeiO2",0,3,PedroCapetti,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1102373028934152192
PedroCapetti,2019-03-04T00:56:20Z,"O plantão carnavalesco tem rendido boas histórias. Ontem falei sobre os americanos que utilizam os blocos do carnaval do Rio para evangelizar fiéis 

https://t.co/OvAv3o24Yw",0,6,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1102372169366032384
PedroCapetti,2019-03-02T11:03:14Z,RT @jpcharleaux: “Sua Alteza Imperial e Real” contou ao assessor especial da Presidência da República para Assuntos Internacionais quais são “os anseios dos brasileiros” e qual é “a conjuntura internacional”. Posso imaginar os descendentes de Luís XIV aconselhando um assessor de Macron no Eliseu. https://t.co/jetOFA2vuy,48,0,,jpcharleaux,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1101800124353835008
PedroCapetti,2019-03-01T19:22:20Z,RT @BrunoAlfano: A @PMERJ favoreceu filhos de militares (descumprindo uma ordem judicial) no concurso para o colégio de Caxias que leva o nome do pai do presidente @jairbolsonaro,70,0,,BrunoAlfano,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1101563337203216386
PedroCapetti,2019-02-28T22:50:34Z,Agora começa a correria por um laudo para um local que sequer tem autorização dos Bombeiros para funcionar https://t.co/n2qEEo7WOM,0,2,PedroCapetti,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1101253351872872448
PedroCapetti,2019-02-28T22:48:34Z,"Afinal, cadê a mangueira que deveria estar aí? A situação se repete em quase todos os setores https://t.co/VFITR9kLha",0,2,PedroCapetti,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1101252850972270593
PedroCapetti,2019-02-28T22:47:19Z,"Buracos na arquibancada, fiação exposta, falta de sinalização de rotas de fuga e mangueira de incêndio... https://t.co/V9WOJ5eRfT",3,5,PedroCapetti,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1101252534126198786
PedroCapetti,2019-02-28T22:44:26Z,"Demorou, mas finalmente as autoridades resolveram agir. Uma das reportagens citadas na ação do MP foi feita por mim ao lado da grande Márcia Foletto. A situação do Sambódromo por dentro é assustadora! https://t.co/3DKjGGEISR",0,3,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1101251810281566209
